Asia/Riyadh,Open,High,Low,Close,Volume
2026-06-05T09:22:00+03:00,1.16149,1.16151,1.16147,1.1615,55020000
2026-06-05T09:23:00+03:00,1.16152,1.16156,1.16149,1.1615,20360000
2026-06-05T09:24:00+03:00,1.16151,1.16154,1.16149,1.16152,45000000
2026-06-05T09:25:00+03:00,1.16151,1.16156,1.16149,1.16154,23400000
2026-06-05T09:26:00+03:00,1.16156,1.16168,1.16155,1.16161,47360000
2026-06-05T09:27:00+03:00,1.16163,1.16179,1.16163,1.16173,51300000
2026-06-05T09:28:00+03:00,1.16173,1.16175,1.16169,1.16173,61760000
2026-06-05T09:29:00+03:00,1.16171,1.16184,1.16169,1.16181,74250000
2026-06-05T09:30:00+03:00,1.16179,1.16189,1.16179,1.16182,84600000
2026-06-05T09:31:00+03:00,1.16182,1.16189,1.1618,1.16188,58050000
2026-06-05T09:32:00+03:00,1.16188,1.16189,1.16175,1.16185,58620000
2026-06-05T09:33:00+03:00,1.16187,1.16195,1.16184,1.16195,38700000
2026-06-05T09:34:00+03:00,1.16193,1.16202,1.16192,1.16192,57150000
2026-06-05T09:35:00+03:00,1.16194,1.16197,1.1619,1.16197,18000000
2026-06-05T09:36:00+03:00,1.162,1.16212,1.16197,1.16209,43200000
2026-06-05T09:37:00+03:00,1.16208,1.16217,1.16208,1.16212,66460000
2026-06-05T09:38:00+03:00,1.16212,1.16213,1.16205,1.16206,39150000
2026-06-05T09:39:00+03:00,1.16207,1.16212,1.16207,1.16211,40500000
2026-06-05T09:40:00+03:00,1.1621,1.16215,1.16209,1.16209,31500000
2026-06-05T09:41:00+03:00,1.16209,1.16215,1.16203,1.1621,54000000
2026-06-05T09:42:00+03:00,1.16211,1.16217,1.1621,1.16214,26100000
2026-06-05T09:43:00+03:00,1.16215,1.16219,1.16214,1.16218,12600000
2026-06-05T09:44:00+03:00,1.16218,1.1622,1.16212,1.1622,58500000
2026-06-05T09:45:00+03:00,1.1622,1.16223,1.16216,1.16217,43200000
2026-06-05T09:46:00+03:00,1.16216,1.16222,1.16216,1.16222,41400000
2026-06-05T09:47:00+03:00,1.16225,1.1623,1.16221,1.16222,50850000
2026-06-05T09:48:00+03:00,1.16224,1.16228,1.16223,1.16226,26550000
2026-06-05T09:49:00+03:00,1.16225,1.16226,1.16217,1.16217,32400000
2026-06-05T09:50:00+03:00,1.16216,1.16221,1.16203,1.16209,83470000
2026-06-05T09:51:00+03:00,1.1621,1.1621,1.16187,1.16191,79870000
2026-06-05T09:52:00+03:00,1.16191,1.16207,1.16191,1.16205,55710000
2026-06-05T09:53:00+03:00,1.16205,1.16213,1.16202,1.16212,50850000
2026-06-05T09:54:00+03:00,1.1621,1.16218,1.16206,1.16214,52020000
2026-06-05T09:55:00+03:00,1.16213,1.16219,1.16213,1.16219,64800000
2026-06-05T09:56:00+03:00,1.16218,1.16224,1.16218,1.16222,41400000
2026-06-05T09:57:00+03:00,1.16221,1.16223,1.16216,1.16218,35550000
2026-06-05T09:58:00+03:00,1.1622,1.16224,1.16218,1.16221,50850000
2026-06-05T09:59:00+03:00,1.16222,1.16227,1.16219,1.16225,43200000
2026-06-05T10:00:00+03:00,1.16226,1.16234,1.16219,1.16229,99080000
2026-06-05T10:01:00+03:00,1.16228,1.16235,1.16228,1.16232,68400000
2026-06-05T10:02:00+03:00,1.16233,1.16235,1.16221,1.16222,71100000
2026-06-05T10:03:00+03:00,1.16222,1.16231,1.16222,1.1623,68850000
