Asia/Riyadh,Open,High,Low,Close,Volume
2026-06-05T05:58:00+03:00,1.16149,1.16149,1.16143,1.16147,31500000
2026-06-05T05:59:00+03:00,1.16148,1.16149,1.16138,1.16138,23400000
2026-06-05T06:00:00+03:00,1.16139,1.16143,1.16138,1.16143,43200000
2026-06-05T06:01:00+03:00,1.16143,1.16144,1.16143,1.16143,14400000
2026-06-05T06:02:00+03:00,1.16142,1.16145,1.16141,1.16141,21150000
2026-06-05T06:03:00+03:00,1.16142,1.16149,1.16142,1.16149,10800000
2026-06-05T06:04:00+03:00,1.16147,1.16148,1.16144,1.16144,20700000
2026-06-05T06:05:00+03:00,1.16143,1.16143,1.16139,1.16139,9000000
2026-06-05T06:06:00+03:00,1.16139,1.16142,1.16136,1.16138,24300000
2026-06-05T06:07:00+03:00,1.16137,1.16139,1.16136,1.16137,29700000
2026-06-05T06:08:00+03:00,1.16137,1.16144,1.16137,1.16141,34650000
2026-06-05T06:09:00+03:00,1.16142,1.16146,1.16142,1.16145,13050000
2026-06-05T06:10:00+03:00,1.16144,1.16147,1.16143,1.16146,22950000
2026-06-05T06:11:00+03:00,1.16144,1.16144,1.1614,1.16143,23850000
2026-06-05T06:12:00+03:00,1.16143,1.16146,1.16143,1.16146,8100000
2026-06-05T06:13:00+03:00,1.16146,1.16146,1.1614,1.1614,18900000
2026-06-05T06:14:00+03:00,1.16142,1.16143,1.16141,1.16141,10800000
2026-06-05T06:15:00+03:00,1.16142,1.16147,1.16141,1.16147,12600000
2026-06-05T06:16:00+03:00,1.16148,1.16152,1.16147,1.16152,31500000
2026-06-05T06:17:00+03:00,1.1615,1.16152,1.16149,1.16149,20700000
2026-06-05T06:18:00+03:00,1.1615,1.16152,1.16143,1.16143,25200000
2026-06-05T06:19:00+03:00,1.16145,1.16145,1.16138,1.16138,14400000
2026-06-05T06:20:00+03:00,1.16139,1.16143,1.16139,1.16142,9450000
2026-06-05T06:21:00+03:00,1.16141,1.16142,1.16138,1.16141,16650000
2026-06-05T06:22:00+03:00,1.1614,1.16141,1.16137,1.16139,29250000
2026-06-05T06:23:00+03:00,1.1614,1.16142,1.16137,1.16142,30150000
2026-06-05T06:24:00+03:00,1.16142,1.16147,1.16142,1.16147,22500000
2026-06-05T06:25:00+03:00,1.16145,1.16152,1.16145,1.16151,48150000
2026-06-05T06:26:00+03:00,1.16152,1.16156,1.16145,1.16146,47700000
2026-06-05T06:27:00+03:00,1.16144,1.16147,1.16144,1.16146,18450000
2026-06-05T06:28:00+03:00,1.16146,1.16147,1.16144,1.16144,16200000
2026-06-05T06:29:00+03:00,1.16143,1.16147,1.16143,1.16144,16200000
2026-06-05T06:30:00+03:00,1.16146,1.16147,1.16141,1.16145,27000000
2026-06-05T06:31:00+03:00,1.16145,1.1615,1.16142,1.16143,27900000
2026-06-05T06:32:00+03:00,1.16142,1.16145,1.1614,1.1614,24300000
2026-06-05T06:33:00+03:00,1.16139,1.16141,1.16139,1.1614,6300000
2026-06-05T06:34:00+03:00,1.16139,1.16139,1.16137,1.16138,9000000
2026-06-05T06:35:00+03:00,1.16138,1.16139,1.16137,1.16138,9900000
2026-06-05T06:36:00+03:00,1.16138,1.16139,1.16137,1.16139,12150000
2026-06-05T06:37:00+03:00,1.1614,1.16142,1.16137,1.1614,13050000
2026-06-05T06:38:00+03:00,1.16139,1.16143,1.16139,1.1614,16650000
2026-06-05T06:39:00+03:00,1.16142,1.16143,1.16138,1.16141,16650000
2026-06-05T06:40:00+03:00,1.16141,1.16143,1.16138,1.16141,15300000
2026-06-05T06:41:00+03:00,1.16141,1.16142,1.16139,1.16141,6750000
2026-06-05T06:42:00+03:00,1.16138,1.16142,1.16138,1.1614,12600000
2026-06-05T06:43:00+03:00,1.16138,1.16139,1.16138,1.16139,12150000
2026-06-05T06:44:00+03:00,1.16137,1.16138,1.16136,1.16137,10350000
2026-06-05T06:45:00+03:00,1.16139,1.16141,1.16138,1.16141,19350000
2026-06-05T06:46:00+03:00,1.16141,1.16142,1.1614,1.16142,10800000
2026-06-05T06:47:00+03:00,1.16143,1.16144,1.16139,1.16139,10800000
2026-06-05T06:48:00+03:00,1.16141,1.16142,1.1614,1.16142,11250000
2026-06-05T06:49:00+03:00,1.1614,1.16142,1.1614,1.16141,5850000
2026-06-05T06:50:00+03:00,1.16143,1.16143,1.16142,1.16142,2700000
2026-06-05T06:51:00+03:00,1.16141,1.16142,1.16139,1.1614,9900000
2026-06-05T06:52:00+03:00,1.1614,1.16143,1.16137,1.16143,13050000
2026-06-05T06:53:00+03:00,1.16141,1.16141,1.16137,1.16137,23400000
2026-06-05T06:54:00+03:00,1.16137,1.16143,1.16135,1.16141,20700000
2026-06-05T06:55:00+03:00,1.16143,1.16143,1.1614,1.16142,10800000
2026-06-05T06:56:00+03:00,1.16142,1.16146,1.16142,1.16145,10800000
2026-06-05T06:57:00+03:00,1.16144,1.16146,1.16141,1.16144,33740000
2026-06-05T06:58:00+03:00,1.16142,1.16146,1.16137,1.16146,23850000
2026-06-05T06:59:00+03:00,1.16145,1.16148,1.16145,1.16148,9000000
2026-06-05T07:00:00+03:00,1.16148,1.16156,1.16146,1.16146,75150000
2026-06-05T07:01:00+03:00,1.16147,1.1615,1.16146,1.16148,28350000
2026-06-05T07:02:00+03:00,1.16146,1.1615,1.16145,1.1615,31500000
2026-06-05T07:03:00+03:00,1.16148,1.16149,1.16145,1.16145,33750000
2026-06-05T07:04:00+03:00,1.16143,1.1615,1.16143,1.16149,40500000
2026-06-05T07:05:00+03:00,1.1615,1.16155,1.16149,1.16149,29250000
2026-06-05T07:06:00+03:00,1.1615,1.16152,1.16148,1.1615,24750000
2026-06-05T07:07:00+03:00,1.16149,1.16149,1.16147,1.16148,18900000
2026-06-05T07:08:00+03:00,1.16147,1.16148,1.16147,1.16148,3600000
2026-06-05T07:09:00+03:00,1.16148,1.16149,1.16148,1.16149,2700000
2026-06-05T07:10:00+03:00,1.16152,1.16152,1.16144,1.16144,27000000
2026-06-05T07:11:00+03:00,1.16144,1.16145,1.16144,1.16144,5400000
2026-06-05T07:12:00+03:00,1.16147,1.16149,1.16145,1.16147,34200000
2026-06-05T07:13:00+03:00,1.16146,1.16148,1.16144,1.16145,26100000
2026-06-05T07:14:00+03:00,1.16143,1.16147,1.16142,1.16145,21600000
2026-06-05T07:15:00+03:00,1.16147,1.16147,1.16144,1.16145,18900000
2026-06-05T07:16:00+03:00,1.16144,1.1615,1.16144,1.16148,35100000
2026-06-05T07:17:00+03:00,1.16149,1.16165,1.16149,1.16165,32400000
2026-06-05T07:18:00+03:00,1.16162,1.16162,1.16154,1.16154,26550000
2026-06-05T07:19:00+03:00,1.16155,1.16155,1.16148,1.16149,27000000
2026-06-05T07:20:00+03:00,1.16149,1.1615,1.16148,1.16149,9000000
2026-06-05T07:21:00+03:00,1.16152,1.16154,1.1615,1.16152,29700000
2026-06-05T07:22:00+03:00,1.16153,1.16153,1.16151,1.16153,9000000
2026-06-05T07:23:00+03:00,1.16151,1.16153,1.16151,1.16151,16200000
2026-06-05T07:24:00+03:00,1.16152,1.16152,1.16149,1.1615,37800000
2026-06-05T07:25:00+03:00,1.16151,1.16154,1.1615,1.16154,22500000
2026-06-05T07:26:00+03:00,1.16151,1.16155,1.1615,1.16152,42300000
2026-06-05T07:27:00+03:00,1.16151,1.16152,1.16141,1.16144,38250000
2026-06-05T07:28:00+03:00,1.16142,1.16145,1.1614,1.1614,23850000
2026-06-05T07:29:00+03:00,1.16143,1.16143,1.16137,1.16137,25650000
2026-06-05T07:30:00+03:00,1.16138,1.1614,1.16137,1.16139,27450000
2026-06-05T07:31:00+03:00,1.16139,1.1614,1.16137,1.16139,17550000
2026-06-05T07:32:00+03:00,1.16143,1.16143,1.1614,1.16142,37350000
2026-06-05T07:33:00+03:00,1.16142,1.16148,1.16142,1.16146,35100000
2026-06-05T07:34:00+03:00,1.16147,1.1615,1.16145,1.16147,31950000
2026-06-05T07:35:00+03:00,1.16148,1.16151,1.16146,1.16151,15300000
2026-06-05T07:36:00+03:00,1.16153,1.16155,1.16147,1.16149,71550000
2026-06-05T07:37:00+03:00,1.16149,1.1615,1.16148,1.16149,28350000
2026-06-05T07:38:00+03:00,1.16148,1.16153,1.16148,1.16149,31500000
2026-06-05T07:39:00+03:00,1.16151,1.16153,1.16151,1.16152,25200000
2026-06-05T07:40:00+03:00,1.16153,1.16159,1.16151,1.16156,44550000
2026-06-05T07:41:00+03:00,1.16157,1.16157,1.16154,1.16155,24750000
2026-06-05T07:42:00+03:00,1.16155,1.16157,1.16151,1.16151,25200000
2026-06-05T07:43:00+03:00,1.16152,1.16152,1.16148,1.16149,17550000
2026-06-05T07:44:00+03:00,1.16149,1.16155,1.16149,1.16152,44100000
2026-06-05T07:45:00+03:00,1.16154,1.16155,1.16148,1.16149,34650000
2026-06-05T07:46:00+03:00,1.16149,1.1615,1.16148,1.16149,21600000
2026-06-05T07:47:00+03:00,1.16148,1.16154,1.16148,1.16154,21600000
2026-06-05T07:48:00+03:00,1.16152,1.16155,1.16151,1.16151,31050000
2026-06-05T07:49:00+03:00,1.16151,1.16152,1.16151,1.16151,9450000
2026-06-05T07:50:00+03:00,1.16153,1.16155,1.16151,1.16151,17550000
2026-06-05T07:51:00+03:00,1.16152,1.16153,1.1615,1.16152,21600000
2026-06-05T07:52:00+03:00,1.16153,1.16154,1.1615,1.16154,22500000
2026-06-05T07:53:00+03:00,1.16153,1.16157,1.16153,1.16157,28350000
2026-06-05T07:54:00+03:00,1.16156,1.1616,1.16155,1.1616,46710000
2026-06-05T07:55:00+03:00,1.16158,1.16166,1.16158,1.16166,11470000
2026-06-05T07:56:00+03:00,1.16166,1.1617,1.16164,1.16165,31500000
2026-06-05T07:57:00+03:00,1.16166,1.16166,1.16161,1.16165,24300000
2026-06-05T07:58:00+03:00,1.16164,1.16165,1.1616,1.16163,32400000
2026-06-05T07:59:00+03:00,1.16165,1.16165,1.16159,1.1616,25650000
2026-06-05T08:00:00+03:00,1.16159,1.16162,1.16156,1.16158,34200000
2026-06-05T08:01:00+03:00,1.16158,1.16163,1.16157,1.16163,30600000
2026-06-05T08:02:00+03:00,1.16161,1.16161,1.16157,1.16157,22500000
2026-06-05T08:03:00+03:00,1.16157,1.16159,1.16153,1.16156,34650000
2026-06-05T08:04:00+03:00,1.16154,1.16154,1.16148,1.1615,36450000
2026-06-05T08:05:00+03:00,1.16152,1.16155,1.16152,1.16153,31500000
2026-06-05T08:06:00+03:00,1.16154,1.16155,1.16151,1.16152,27000000
2026-06-05T08:07:00+03:00,1.16153,1.16155,1.16152,1.16153,27000000
2026-06-05T08:08:00+03:00,1.16152,1.16153,1.1615,1.16153,12600000
2026-06-05T08:09:00+03:00,1.16153,1.16153,1.16149,1.16151,17100000
2026-06-05T08:10:00+03:00,1.16153,1.16158,1.16152,1.16158,37800000
2026-06-05T08:11:00+03:00,1.16157,1.16157,1.16157,1.16157,1800000
2026-06-05T08:12:00+03:00,1.16156,1.16156,1.16153,1.16154,42300000
2026-06-05T08:13:00+03:00,1.16152,1.16156,1.1615,1.16155,36220000
2026-06-05T08:14:00+03:00,1.16155,1.16155,1.16154,1.16155,10800000
2026-06-05T08:15:00+03:00,1.16156,1.16158,1.16155,1.16158,13500000
2026-06-05T08:16:00+03:00,1.16157,1.16158,1.16157,1.16157,5400000
2026-06-05T08:17:00+03:00,1.16155,1.16159,1.16155,1.16159,18000000
2026-06-05T08:18:00+03:00,1.1616,1.1616,1.16157,1.16157,11250000
2026-06-05T08:19:00+03:00,1.16156,1.1616,1.16156,1.16157,7650000
2026-06-05T08:20:00+03:00,1.16158,1.1616,1.16158,1.16159,25650000
2026-06-05T08:21:00+03:00,1.1616,1.16161,1.16158,1.16161,22050000
2026-06-05T08:22:00+03:00,1.16162,1.16162,1.16157,1.16159,18900000
2026-06-05T08:23:00+03:00,1.16159,1.16159,1.16151,1.16152,16650000
2026-06-05T08:24:00+03:00,1.16153,1.16161,1.16153,1.16159,20700000
2026-06-05T08:25:00+03:00,1.16158,1.16159,1.16156,1.16158,20700000
2026-06-05T08:26:00+03:00,1.16159,1.1616,1.16157,1.1616,17550000
2026-06-05T08:27:00+03:00,1.1616,1.16163,1.16158,1.16158,22950000
2026-06-05T08:28:00+03:00,1.16158,1.1616,1.16158,1.16159,21150000
2026-06-05T08:29:00+03:00,1.16159,1.1616,1.16158,1.16159,15300000
2026-06-05T08:30:00+03:00,1.16158,1.16171,1.16158,1.16171,37350000
2026-06-05T08:31:00+03:00,1.16169,1.1618,1.16169,1.16178,46350000
2026-06-05T08:32:00+03:00,1.16179,1.1618,1.16178,1.1618,17100000
2026-06-05T08:33:00+03:00,1.16182,1.16183,1.16179,1.1618,24750000
2026-06-05T08:34:00+03:00,1.1618,1.16182,1.16179,1.16179,17100000
2026-06-05T08:35:00+03:00,1.1618,1.16182,1.16179,1.16182,19800000
